chaps_id,birthdate,sire_id,dam_id,regnum,elecid,regname,sex,sex_date,breed,birth_weight,calving_ease,state
10944,3/28/2000,8044,,,982000007220106,,8,,ANHH,,,
10945,3/17/2000,A7,,,,,8,,ANHH,,,
10946,3/22/2000,A7,,,949000000101875,,8,,ANHH,,,
10947,3/31/2000,A7,,,,,8,,ANHP,,,
10948,4/7/2000,A7,,,,,8,,ANHH,,,
10949,4/11/2000,A7,,,982000007219984,,8,,ANHH,,,
10950,3/25/2000,8044,,,,,8,,ANHH,,,
10951,4/5/2000,ST99,,,,,8,,ANHH,,,
10952,3/28/2000,A7,,,,,8,,ANHP,,,
10953,4/1/2000,A7,,,949000000074512,,8,,ANHH,,,
10954,4/14/2000,A7,,,,,8,,ANHH,,,
10955,3/24/2000,A7,,,,,8,,ANHH,,,
10956,3/17/2000,A7,,,,,8,,ANHH,,,
10957,4/8/2000,A7,,,,,8,,ANHH,,,
10958,3/28/2000,A7,,,,,8,,ANHH,,,
10959,3/23/2000,A7,,,,,8,,ANHH,,,
10960,4/7/2000,A7,,,,,8,,ANHH,,,
10961,4/2/2000,A7,,,,,8,,ANHP,,,
10962,3/28/2000,A7,,,982000007220054,,8,,ANHH,,,
10963,3/31/2000,A7,,,,,8,,ANHH,,,
10964,3/22/2000,A7,,,,,8,,ANHH,,,
10965,3/26/2000,8044,,,,,8,,ANHH,,,
10966,4/20/2000,8044,,,,,8,,ANHH,,,
10967,5/18/2000,A7,,,,,8,,ANHH,,,
10968,3/17/2000,8044,,,982009104079097,,8,,ANHH,,,
10969,3/23/2000,A7,,,,,8,,ANHH,,,
10970,1/1/2000,UNKN,,,982000007488992,,8,,ANHH,,,
10971,3/27/2000,TT99,,,949000000197431,,8,,ANHH,,,
10972,2/15/1993,LEACHEVN,,404379,,,8,,AR,,,
40042,2/15/1993,LEACHEVN,,404379,,,8,,AR,,,
10973,2/12/1995,LRH1174B,,475841,,,8,,AR,,,
40043,2/12/1995,LRH1174B,,475841,,,8,,AR,,,
10974,,,,,,,8,,,,,
10975,,,,,,,8,,,,,
10976,,,,,,,8,,,,,
10977,,,,,,,8,,,,,
10978,,,,,,,8,,,,,
10979,,,,,,,8,,,,,
10980,,,,,,,8,,,,,
10981,,,,,,,8,,,,,
10982,,,,,,,8,,,,,
10983,,,,,,,8,,,,,
10984,,,,,,,8,,,,,
10985,,,,,,,8,,,,,
10986,,,,,,,8,,,,,
10987,,,,,,,8,,,,,
10988,,,,,,,8,,,,,
10989,,,,,,,8,,,,,
10990,,,,,,,8,,,,,
10991,,,,,,,8,,,,,
10992,,,,,,,8,,,,,
10993,,,,,,,8,,,,,
10994,,,,,,,8,,,,,
10995,,,,,,,8,,,,,
10996,,,,,,,8,,,,,
10997,,,,,,,8,,,,,
10998,,,,,,,8,,,,,
10999,,,,,,,8,,,,,
11000,,,,,,,8,,,,,
11001,,,,,,,8,,,,,
391,2/4/2001,MESS,J9081,,949000000100446,,8,,ARAN,,,
392,2/4/2001,MESS,J9032,,,,8,,ARAN,,,
403,2/9/2001,MESS,J9376,,982000005664673,,8,,ARHH,,,
407,2/10/2001,MESS,J9068,,,,8,,ARHPAN,,,
419,2/16/2001,207,H8012,,,,8,,AN,,,
422,2/17/2001,231,G7016,,,,8,,AN,,,
427,2/17/2001,207,G7030,,,,8,,ANANHH,,,
431,2/18/2001,MESS,J9384,,949000000100325,,8,,ARHH,,,
433,2/19/2001,231,C3381,,949000000097740,,8,,ANANHH,,,
434,2/19/2001,207,F6002,,,,8,,AN,,,
436,2/19/2001,211,F6078,,,,8,,AN,,,
437,2/19/2001,MESS,J9381,,,,8,,ARHH,,,
442,2/20/2001,196,G7047,,,,8,,AN,,,
443,2/20/2001,211,H8043,,,,8,,AN,,,
444,2/20/2001,207,D4346,,,,8,,ANANHH,,,
446,2/21/2001,212,G7113,,,,8,,AN,,,
448,2/21/2001,MESS,J9396,,,,8,,ARHH,,,
449,2/21/2001,207,H8029,,949000000094399,,8,,ANANMX,,,
451,2/21/2001,205,H8032,,,,8,,AN,,,
452,2/21/2001,211,H8070,,,,8,,AN,,,
455,2/21/2001,205,F6113,,949000000148269,,8,,AN,,,
456,2/22/2001,205,C3378,,,,8,,ANANHH,,,
457,2/22/2001,212,G7269,,,,8,,ANARMX,,,
459,2/22/2001,207,Z00X6,,,,8,,ANANHH,,,
460,2/22/2001,205,A1X62,,,,8,,ANANHH,,,
471,2/23/2001,211,H8061,,949000000148635,,8,,AN,,,
474,2/23/2001,211,H8113,,,,8,,AN,,,
475,2/23/2001,211,E5013,,,,8,,AN,,,
476,2/23/2001,207,D4248,,949000000193869,,8,,ANHHSM,,,
481,2/23/2001,205,G7298,,,,8,,ANARMX,,,
484,2/23/2001,207,A1116,,,,8,,ANANHH,,,
485,2/23/2001,212,F6090,,949000000076067,,8,,AN,,,
486,2/23/2001,207,D4272,,,,8,,ANARHH,,,
488,2/23/2001,231,C3087,,949000000197716,,8,,ANANHH,,,
489,2/23/2001,207,C3380,,,,8,,ANANHH,,,
491,2/23/2001,231,A1X65,,949000000199676,,8,,ANANHH,,,
493,2/23/2001,205,D4342,,,,8,,ANANHH,,,
494,2/23/2001,205,E5177,,949000000200132,,8,,AN,,,
497,2/23/2001,196,D4268,,,,8,,ANARHH,,,
500,2/23/2001,207,Y9X14,,,,8,,ANANHH,,,
508,2/24/2001,207,H8048,,,,8,,AN,,,
512,2/24/2001,231,F6013,,949000000199666,,8,,AN,,,
513,2/24/2001,211,G7098,,,,8,,AN,,,
521,2/25/2001,196,E5025,,,,8,,AN,,,
525,2/26/2001,212,F6087,,949000000075522,,8,,AN,,,
527,2/26/2001,205,D4325,,949000000192303,,8,,ANGVMX,,,
529,2/26/2001,212,D4330,,949000000200478,,8,,ANGVAH,,,
530,2/27/2001,211,A1X44,,,,8,,ANANHH,,,
532,2/27/2001,212,D4371,,,,8,,AN,,,
535,2/27/2001,212,A1X77,,949000000098023,,8,,ANANHH,,,
540,2/27/2001,MESS,J9088,,949000000055683,,8,,ARHPAN,,,
544,2/28/2001,212,A1X82,,949000000071558,,8,,ANANHH,,,
552,3/2/2001,212,A1110,,,,8,,ANANHH,,,
553,3/2/2001,207,D4329,,949000000092352,,8,,ANGVMX,,,
555,3/3/2001,212,G7073,,,,8,,AN,,,
559,3/4/2001,205,D4271,,949000000054826,,8,,ANANHH,,,
560,3/5/2001,205,A1X61,,,,8,,ANANHH,,,
561,3/5/2001,212,Z00X2,,,,8,,ANANHH,,,
563,3/5/2001,205,A1003,,949000000078819,,8,,ANANMX,,,
564,3/5/2001,207,C3366,,,,8,,ANANHH,,,
571,3/6/2001,MESS,J9356,,,,8,,ARHH,,,
572,3/6/2001,MS13,G7025,,949000000101675,,8,,ARAN,,,
573,3/6/2001,MESS,J9394,,,,8,,ARHH,,,
578,3/8/2001,MESS,J9377,,949000000094820,,8,,ARHH,,,
581,3/5/2001,205,A1117,,,,8,,ANANHH,,,
585,3/10/2001,MS43,H8217,,,,8,,AR,,,
588,3/11/2001,MS13,F6023,,949000000124638,,8,,ARAN,,,
590,3/12/2001,MESS,F6003,,,,8,,ARAN,,,
592,3/12/2001,L07,A1108,,949000000148265,,8,,HHANHH,,,
594,3/12/2001,UnknHH,A1X83,,,,8,,HHANHH,,,
597,3/13/2001,STUB,H8060,,949000000101075,,8,,HHAN,,,
601,3/14/2001,SR49,H8230,,,,8,,HHAR,,,
604,3/15/2001,UnknHH,D4258,,,,8,,HHHHMX,,,
608,3/16/2001,UnknHH,E5233,,949000000192299,,8,,HHARSM,,,
609,3/16/2001,L26,C3371,,,,8,,HHANHH,,,
613,3/17/2001,L08,G7044,,,,8,,HHAN,,,
617,3/17/2001,SR49,H8247,,,,8,,HHAR,,,
622,3/17/2001,MS13,B2024,,,,8,,ARANHH,,,
624,3/17/2001,MS43,H8216,,,,8,,AR,,,
636,3/19/2001,L18,C3386,,,,8,,HHANHH,,,
640,3/20/2001,UnknHH,E5018,,949000000104073,,8,,HHAN,,,
646,3/20/2001,UnknHH,F6009,,949000000094638,,8,,HHAN,,,
651,3/21/2001,L17,Y9X13,,949000000196387,,8,,HHANHH,,,
652,3/21/2001,UnknHH,D4335,,,,8,,HHANHH,,,
653,3/21/2001,L26,G7046,,949000000193714,,8,,HHAN,,,
654,3/21/2001,STUB,G7095,,982000005501795,,8,,HHAN,,,
660,3/21/2001,L15,G7194,,,,8,,HHARMX,,,
661,3/21/2001,STUB,D4292,,,,8,,HHARMX,,,
666,3/22/2001,MESS,J9027,,,,8,,ARHPAN,,,
667,3/22/2001,STUB,H8081,,982000005664668,,8,,HHAN,,,
671,3/22/2001,STUB,D4096,,,,8,,HHHHMX,,,
674,3/22/2001,UnknHH,C3090,,949000000098503,,8,,HHANHH,,,
675,3/22/2001,SR109,G7228,,,,8,,HHAN,,,
679,3/25/2001,L07,D4312,,,,8,,HHANHH,,,
680,3/25/2001,SR03,D4304,,,,8,,HHANHH,,,
681,3/25/2001,L28,G7251,,,,8,,HHARMX,,,
683,3/26/2001,MS13,H8051,,949000000149286,,8,,ARAN,,,
684,3/27/2001,STUB,H8084,,,,8,,HHAN,,,
685,3/28/2001,SR48,D4379,,,,8,,HHGVMX,,,
687,3/29/2001,SR109,F6025,,,,8,,HHAN,,,
690,3/29/2001,MESS,J9045,,,,8,,ARHPAN,,,
693,4/5/2001,L26,A1104,,,,8,,HHANHH,,,
694,4/8/2001,MESS,J9034,,949000000092611,,8,,ARAN,,,
699,4/10/2001,L18,G7108,,,,8,,HHARAN,,,
704,4/12/2001,MESS,D4317,,,,8,,ARANHH,,,
705,4/12/2001,MESS,J9386,,,,8,,ARHH,,,
708,4/14/2001,MS03,F6099,,949000000101663,,8,,ARAN,,,
711,4/18/2001,SR49,H8250,,,,8,,HHAR,,,
11110,4/3/2001,UNKN,UNKN,,,,8,,HHAN,,,
11111,3/26/2001,UNKN,UNKN,,,,8,,HHAN,,,
11112,4/3/2001,UNKN,UNKN,,949000000192221,,8,,HHAN,,,
11113,4/1/2001,Unknown,,,,,8,,HHAN,,,
11114,3/23/2001,UNKN,UNKN,,,,8,,HHAN,,,
11115,4/5/2001,UNKN,UNKN,,949000000072958,,8,,ANHH,,,
11116,4/1/2001,UNKN,UNKN,,949000000102863,,8,,HHAN,,,
11117,3/22/2001,UNKN,UNKN,,,,8,,ANHH,,,
11118,3/22/2001,UNKN,UNKN,,,,8,,ANHH,,,
11119,4/5/2001,UNKN,UNKN,,949000000097697,,8,,HHAN,,,
11120,4/11/2001,UNKN,UNKN,,,,8,,ANHH,,,
11121,3/18/2001,UNKN,UNKN,,949000000100160,,8,,ANHH,,,
11122,3/21/2001,UNKN,UNKN,,949000000149182,,8,,HHAN,,,
11123,4/5/2001,Unknown,,,,,8,,HHAN,,,
11124,4/25/2001,UNKN,UNKN,,949000000115742,,8,,ANHH,,,
11125,4/30/2001,UNKN,UNKN,,949000000146965,,8,,ANHH,,,
11126,3/28/2001,UNKN,UNKN,,949000000093699,,8,,HHAN,,,
11127,4/11/2001,UNKN,UNKN,,949000000093928,,8,,ANHH,,,
11128,4/20/2001,UNKN,UNKN,,,,8,,HHAN,,,
11129,3/27/2001,UNKN,UNKN,,949000000116533,,8,,HHAN,,,
11130,4/9/2001,UNKN,UNKN,,949000000096406,,8,,HHAN,,,
11131,5/4/2001,Unknown,,,,,8,,ANHH,,,
11132,3/28/2001,UNKN,UNKN,,949000000099498,,8,,HHAN,,,
11133,3/27/2001,UNKN,UNKN,,949000000199812,,8,,HHAN,,,
11134,4/4/2001,Unknown,,,,,8,,HHAN,,,
11135,3/28/2001,UNKN,UNKN,,949000000098687,,8,,ANHH,,,
11136,5/4/2001,UNKN,UNKN,,,,8,,HHAN,,,
11137,4/15/2001,UNKN,UNKN,,,,8,,HHAN,,,
11138,4/6/2001,Unknown,,,,,8,,HHAN,,,
11139,3/28/2001,UNKN,UNKN,,949000000194020,,8,,HHAN,,,
11140,4/3/2001,UNKN,UNKN,,,,8,,ANHH,,,
11141,4/13/2001,Unknown,,,,,8,,HHAN,,,
11142,3/23/2001,UNKN,UNKN,,,,8,,HHAN,,,
11143,4/23/2001,Unknown,,,,,8,,HHAN,,,
11144,4/18/1976,THUNDERB,,77420,,,8,,AR,,,
40044,4/18/1976,THUNDERB,,77420,,,8,,AR,,,
11145,4/20/1985,LCHMR012,LCDU163,183245,,,8,,AR,,,
40045,4/20/1985,LCHMR012,LCDU163,183245,,,8,,AR,,,
11146,1/10/1988,JTL90KK,PRFELEN,303922,,,8,,AR,,,
40046,1/10/1988,JTL90KK,PRFELEN,303922,,,8,,AR,,,
11147,,JHLAR,,,,,8,,,,,
40047,,JHLAR,,,,,8,,,,,
11148,,KADENCE,,10973044,,LANDMARCK GAY LADY 774,8,,AN,,,
40048,,KADENCE,,10973044,,LANDMARCK GAY LADY 774,8,,AN,,,
766,2/12/2002,1458,K0312,,,,8,,AN,,,
773,2/13/2002,1550,K0043,,,,8,,ANANMX,,,
775,2/15/2002,1550,K0006,,982000007536080,,8,,ANHH,,,
783,2/17/2002,1550,K0315,,982000044679797,,8,,AN,,,
784,2/17/2002,1550,K0338,,982000007225188,,8,,ANANHH,,,
785,2/17/2002,1550,K0093,,,,8,,ANHP,,,
789,2/18/2002,1550,K0147,,,,8,,ANHP,,,
791,2/18/2002,1458,K0301,,982000007618929,,8,,AN,,,
792,2/18/2002,1550,K0038,,982000007562380,,8,,AN,,,
793,2/18/2002,1458,K0310,,982000038910384,,8,,AN,,,
799,2/20/2002,1458,K0087,,,,8,,ANHPAN,,,
806,2/21/2002,UNKNHH,G7094,,,,8,,HHAN,,,
807,2/22/2002,UNKNHH,H8051,,,,8,,HHAN,,,
814,2/22/2002,UNKNHH,G7251,,,,8,,HHARMX,,,
818,2/22/2002,1458,K0305,,,,8,,AN,,,
820,2/22/2002,1458,K0326,,982000007618948,,8,,ANANHH,,,
822,2/22/2002,1458,K0122,,982000039823311,,8,,AN,,,
824,2/22/2002,1458,K0078,,982000007618975,,8,,AN,,,
826,2/22/2002,1458,K0129,,,,8,,ANHP,,,
833,2/24/2002,UNKNHH,A1001,,,,8,,HHANMX,,,
837,2/24/2002,1458,K0103,,,,8,,ANHP,,,
838,2/24/2002,127,J9388,,,,8,,ANHH,,,
841,2/24/2002,127,G7025,,982000039637456,,8,,AN,,,
845,2/25/2002,207,J9047,,982000005664534,,8,,ANHPAN,,,
846,2/25/2002,UNKNHH,G7240,,,,8,,HHARMX,,,
847,2/26/2002,L17,F6092,,,,8,,HHAN,,,
853,2/25/2002,SR49,Z0X20,,982000007618975,,8,,HHANHH,,,
854,2/26/2002,127,H8137,,982000005664564,,8,,ANAR,,,
858,2/27/2002,207,J9067,,982000007248787,,8,,AN,,,
860,2/26/2002,UNKNHH,F6038,,982000007618955,,8,,HHAN,,,
861,2/26/2002,L17,D4374,,982000005501740,,8,,HHAN,,,
865,2/27/2002,196,J9025,,982000007536316,,8,,AN,,,
869,2/26/2002,196,D4268,,982000007618771,,8,,ANARHH,,,
874,2/28/2002,207,J9364,,982000007248834,,8,,ANHH,,,
878,3/1/2002,207,D4292,,,,8,,ANARMX,,,
879,3/1/2002,127,J9373,,,,8,,ANHH,,,
881,3/1/2002,UNKNHH,A1116,,,,8,,HHANHH,,,
887,3/2/2002,196,D4281,,,,8,,ANARHH,,,
888,3/2/2002,UNKNHH,F6108,,,,8,,HHAN,,,
896,3/3/2002,UNKNHH,F6078,,982000007248830,,8,,HHAN,,,
906,3/3/2002,UNKNHH,E5036,,,,8,,HHAN,,,
913,3/3/2002,SR34,C3386,,,,8,,HHANHH,,,
920,3/5/2002,UNKNHH,G7120,,982000007618837,,8,,HHAN,,,
921,3/4/2002,L07,C3378,,,,8,,HHANHH,,,
925,3/3/2002,STUB,J9396,,982000007252872,,8,,HH,,,
926,3/3/2002,127,J9397,,982000007258453,,8,,ANHH,,,
927,3/3/2002,UNKNHH,G7298,,,,8,,HHARMX,,,
928,3/3/2002,207,F6024,,,,8,,AN,,,
929,3/3/2002,UNKNHH,F6106,,982000007220147,,8,,HHAN,,,
934,3/4/2002,UNKNHH,Z00X2,,,,8,,HHANHH,,,
935,3/5/2002,UNKNHH,D4325,,,,8,,HHGVMX,,,
939,3/8/2002,UNKNHH,A1X60,,,,8,,HHANHH,,,
940,3/6/2002,UNKNHH,G7054,,,,8,,HHAN,,,
947,3/7/2002,UNKNHH,F6074,,982000007536239,,8,,HHAN,,,
948,3/7/2002,207,J9081,,,,8,,AN,,,
953,3/10/2002,1458,K0097,,,,8,,AN,,,
966,3/13/2002,STUB,J9389,,,,8,,HH,,,
970,3/13/2002,STUB,J9032,,982000007618733,,8,,HHAN,,,
973,3/14/2002,UNKNHH,A1006,,,,8,,HHANMX,,,
984,3/16/2002,UNKNHH,H8145,,,,8,,HHAR,,,
985,3/17/2002,STUB,J9384,,,,8,,HH,,,
986,3/17/2002,UNKNHH,H8037,,982000007252872,,8,,HHAN,,,
989,3/17/2002,STUB,K0213,,982000005633221,,8,,HHHHAN,,,
997,3/17/2002,STUB,J9392,,,,8,,HH,,,
1000,3/17/2002,UNKNHH,F6083,,982000007230470,,8,,HHAN,,,
1001,3/18/2002,STUB,K0331,,,,8,,HHANHH,,,
1005,3/19/2002,UNKNHH,D4248,,,,8,,HHHHSM,,,
1006,3/18/2002,UNKNHH,C3059,,982000007249016,,8,,HHANHH,,,
1007,3/18/2002,UNKN,B2534,,,,8,,ANGV,,,
1013,3/20/2002,UNKNHH,H8250,,,,8,,HHAR,,,
1017,3/20/2002,UNKNHH,D4330,,982000007220147,,8,,HHGVAH,,,
1021,3/20/2002,UNKNHH,F6039,,,,8,,HHAN,,,
1023,3/21/2002,UNKNHH,G7047,,982000007253301,,8,,HHAN,,,
1033,3/23/2002,SR34,G7073,,,,8,,HHAN,,,
1036,3/23/2002,UNKNHH,D4096,,,,8,,HHHHMX,,,
1042,3/23/2002,UNKNHH,D4365,,,,8,,HHAN,,,
1051,3/24/2002,UNKNHH,D4346,,,,8,,HHANHH,,,
1073,3/28/2002,UNKNHH,G7269,,,,8,,HHARMX,,,
1080,3/31/2002,STUB,J9376,,,,8,,HH,,,
1087,4/1/2002,UNKN,D4392,,,,8,,ANGV,,,
1106,4/5/2002,STUB,J9377,,,,8,,HH,,,
1108,4/6/2002,UNKN,C3393,,982000007536147,,8,,ANGV,,,
1111,4/7/2002,UNKN,E5260,,,,8,,ANGV,,,
1112,4/7/2002,STUB,D4340,,,,8,,HHANHH,,,
1115,4/7/2002,UNKN,H8306,,982000007225188,,8,,ANGV,,,
1125,4/13/2002,UNKN,B2530,,,,8,,ANGV,,,
1132,4/17/2002,UNKN,D4395,,982000007237927,,8,,ANGV,,,
1133,4/18/2002,UNKN,D4394,,,,8,,ANGV,,,
1134,4/18/2002,UNKN,D4390,,,,8,,ANGV,,,
1135,4/20/2002,UNKN,A1123,,,,8,,ANGV,,,
1138,4/22/2002,UNKN,B2532,,,,8,,ANGV,,,
1144,5/10/2002,UNKN,F6321,,982000007252921,,8,,ANGV,,,
1149,5/13/2002,SR37,G7014,,,,8,,AN,,,
1150,5/13/2002,SR109,G7016,,,,8,,HHAN,,,
1160,5/23/2002,STUB,D4291,,,,8,,HHARSM,,,
1179,5/31/2002,STUB,H8016,,,,8,,HHAN,,,
1184,6/5/2002,STUB,G7053,,,,8,,HHAN,,,
1185,6/5/2002,STUB,D4373,,,,8,,HHAN,,,
11247,,PD6106,,11291067,,M D G ELONEMAR 9144,8,,AN,,,
40049,,PD6106,,11291067,,M D G ELONEMAR 9144,8,,AN,,,
11248,3/7/1972,RLGALENA,,49527,,,8,,AR,,,
40050,3/7/1972,RLGALENA,,49527,,,8,,AR,,,
11249,2/23/1971,MADCP605,MDSTRM,41713,,,8,,AR,,,
40051,2/23/1971,MADCP605,MDSTRM,41713,,,8,,AR,,,
11250,3/26/1968,STORMALG,,23376,,,8,,AR,,,
40052,3/26/1968,STORMALG,,23376,,,8,,AR,,,
11251,4/1/1991,BUFCRK14,MRM8454,356162,,,8,,AR,,,
40053,4/1/1991,BUFCRK14,MRM8454,356162,,,8,,AR,,,
11252,,MRMPRIME,,268297,,,8,,AR,,,
40054,,MRMPRIME,,268297,,,8,,AR,,,
11253,,,,,,,8,,,,,
11254,,,,,,,8,,,,,
11255,,,,,,,8,,,,,
11256,,,,,,,8,,,,,
11257,,,,,,,8,,,,,
11258,,,,,,,8,,,,,
11259,,,,,,,8,,,,,
11260,,,,,,,8,,,,,
11261,,,,,,,8,,,,,
11262,,,,,,,8,,,,,
11263,,,,,,,8,,,,,
11264,,,,,,,8,,,,,
11265,,,,,,,8,,,,,
11266,,,,,,,8,,,,,
11267,,,,,,,8,,,,,
11268,,,,,,,8,,,,,
11269,,,,,,,8,,,,,
11270,,,,,,,8,,,,,
11271,,,,,,,8,,,,,
11272,,,,,,,8,,,,,
11273,,,,,,,8,,,,,
11274,,,,,,,8,,,,,
11275,,,,,,,8,,,,,
11276,,,,,,,8,,,,,
11277,,,,,,,8,,,,,
11278,,,,,,,8,,,,,
11279,,,,,,,8,,,,,
11280,,,,,,,8,,,,,
11281,,,,,,,8,,,,,
11282,,,,,,,8,,,,,
11283,,,,,,,8,,,,,
11284,,,,,,,8,,,,,
11285,,,,,,,8,,,,,
11286,,,,,,,8,,,,,
11287,,,,,,,8,,,,,
11288,,,,,,,8,,,,,
11289,,,,,,,8,,,,,
11290,,,,,,,8,,,,,
11291,,,,,,,8,,,,,
11292,,,,,,,8,,,,,
11293,,,,,,,8,,,,,
11294,,,,,,,8,,,,,
11295,,,,,,,8,,,,,
11296,,,,,,,8,,,,,
11297,,,,,,,8,,,,,
11298,,,,,,,8,,,,,
2835,2/14/2003,29AN1550,L1054,,,,8,,AN,,,
2837,2/15/2003,29AN1400,L1230,,,,8,,ANHHAR,,,
2840,2/15/2003,29AN1550,L1164,,,,8,,ANANANHH,,,
2843,2/15/2003,29AN1550,L1266,,982000007581773,,8,,ANHHAN,,,
2844,2/16/2003,29AN1458,L1068,,949000000148372,,8,,ANANANHH,,,
2846,2/16/2003,29AN1400,L1390,,,,8,,ANANHH,,,
2848,2/16/2003,29AN1458,L1034,,,,8,,AN,,,
2850,2/17/2003,29AN1458,L1088,,,,8,,ANANHHSM,,,
2851,2/17/2003,29AN1550,L1141,,,,8,,ANANGVAH,,,
2854,2/18/2003,29AN1400,L1071,,,,8,,ANANANHH,,,
2855,2/18/2003,29AN1400,L1264,,,,8,,ANHHANHH,,,
2856,2/18/2003,29AN1400,L1217,,,,8,,ANHHHHMX,,,
2857,2/18/2003,29AN1458,L1404,,949000000007478,,8,,ANANHH,,,
2858,2/18/2003,29AN1550,L1301,,,,8,,ANHHAN,,,
2859,2/18/2003,29AN1400,L1055,,,,8,,AN,,,
2861,2/18/2003,29AN1400,L1299,,949000000149552,,8,,ANHHGVMX,,,
2863,2/19/2003,29AN1550,L1237,,,,8,,ANAR,,,
2867,2/19/2003,29AN1400,L1383,,,,8,,ANHHAN,,,
2870,2/20/2003,29AN1458,L1100,,,,8,,ANANANHH,,,
2872,2/20/2003,29AN1550,L1284,,,,8,,ANHHHHMX,,,
2875,2/20/2003,29AN1458,L1101,,,,8,,ANANANHH,,,
2877,2/21/2003,29AN1400,L1125,,,,8,,AN,,,
2880,2/21/2003,29AN1400,L1063,,,,8,,AN,,,
2882,2/21/2003,29AN1400,L1205,,982000007562404,,8,,ANHHANHH,,,
2884,2/21/2003,29AN1458,L1280,,949000000149593,,8,,ANHHAN,,,
2886,2/21/2003,29AN1550,L1395,,949000000055267,,8,,ANHHAN,,,
2887,2/21/2003,29AN1458,L1142,,949000000148462,,8,,ANANANHH,,,
2891,2/22/2003,UNKNAN,L1274,,982000007488929,,8,,ANHHARMX,,,
2896,2/23/2003,29AN1400,L1167,,,,8,,AN,,,
2904,2/24/2003,UNKNAN,L1411,,982000007489405,,8,,ANHHAN,,,
2913,2/26/2003,29AN1400,L1388,,,,8,,ANHHAN,,,
40055,3/1/2003,UNKNLO,L1064,,982000007623383,,8,,LOHHAN,,,
2920,3/1/2003,29AN1400,L1194,,,,8,,ANANANHH,,,
2921,3/3/2003,29AN1400,L1061,,982000007623086,,8,,ANANANMX,,,
2922,3/4/2003,29AN1550,L1294,,982000007581648,,8,,ANHHARMX,,,
2924,3/5/2003,7AN226,D4348,,,,8,,AN,,,
2926,3/5/2003,UNKNAN,L1408,,982000007623254,,8,,ANHHAN,,,
2927,3/5/2003,UNKNAN,L1093,,,,8,,ANANARMX,,,
2928,3/5/2003,UNKNAN,L1048,,982000007623885,,8,,AN,,,
2930,3/6/2003,7AN222,J9042,,,,8,,AN,,,
40056,3/6/2003,UNKNLO,L1186,,949000000192107,,8,,LOARHHAR,,,
2933,3/7/2003,7AN127,F6036,,,,8,,AN,,,
2934,3/7/2003,7AN212,H8247,,,,8,,ANAR,,,
2937,3/7/2003,UNKNAN,L1039,,982000007579946,,8,,ANANANHH,,,
2945,3/8/2003,UNKNAN,L1096,,982000007532468,,8,,ANANHH,,,
2946,3/10/2003,7AN212,K0025,,,,8,,ANAR,,,
2955,3/11/2003,7AN222,C3378,,949000000149317,,8,,ANANHH,,,
2957,3/11/2003,UNKNHH,K0353,,,,8,,HHANHH,,,
2960,3/11/2003,7AN226,K0087,,,,8,,ANHPAN,,,
2961,3/11/2003,7AN222,G7134,,949000000149321,,8,,AN,,,
2964,3/12/2003,7AN212,J9034,,,,8,,AN,,,
2968,3/12/2003,7AN221,H8148,,,,8,,ANAR,,,
2972,3/13/2003,7AN127,D4317,,,,8,,ANANHH,,,
2976,3/13/2003,7AN212,C3379,,,,8,,ANANHH,,,
2980,3/14/2003,7AN222,K0315,,,,8,,AN,,,
2982,3/14/2003,7AN221,D4340,,,,8,,ANANHH,,,
2983,3/14/2003,7AN212,G7158,,949000000144097,,8,,AN,,,
2984,3/14/2003,7AN221,F6092,,,,8,,AN,,,
2985,3/14/2003,7AN212,E5025,,949000000056457,,8,,AN,,,
2990,3/15/2003,7AN221,K0042,,,,8,,ANAR,,,
2993,3/15/2003,UNKNHH,K0303,,,,8,,HHAN,,,
2994,3/15/2003,UNKNAN,K0352,,,,8,,ANHH,,,
2995,3/15/2003,7AN226,K0305,,,,8,,AN,,,
2996,3/16/2003,UNKNAN,L1058,,982000007489444,,8,,AN,,,
2998,3/16/2003,UNKNLO,K0075,,,,8,,AN,,,
3004,3/18/2003,UNKNLO,K0049,,,,8,,HPAN,,,
3007,3/18/2003,7AN221,K0219,,,,8,,ANAR,,,
3009,3/18/2003,UNKNHH,K0171,,,,8,,HHAN,,,
3011,3/19/2003,UNKNHH,C3393,,,,8,,HHANGV,,,
3013,3/19/2003,UNKNAN,K0316,,,,8,,ANHH,,,
3015,3/19/2003,UNKNLO,F6078,,,,8,,AN,,,
3016,3/19/2003,UNKNLO,G7025,,949000000149368,,8,,AN,,,
3018,3/20/2003,UNKNLO,K0308,,982009104079865,,8,,ANHH,,,
3023,3/21/2003,UNKNAN,F6013,,949000000148398,,8,,AN,,,
3026,3/22/2003,UNKN,H8203,,,,8,,AR,,,
3030,3/22/2003,UNKN,J9397,,,,8,,HH,,,
3031,3/22/2003,UNKN,G7094,,,,8,,AN,,,
3035,3/21/2003,UNKN,D4387,,,,8,,ANGV,,,
3036,3/22/2003,UNKN,K0078,,,,8,,AN,,,
3040,3/23/2003,UNKN,K0089,,,,8,,AN,,,
3041,3/23/2003,UNKN,K0326,,,,8,,ANHH,,,
3042,3/23/2003,UNKN,H8111,,,,8,,AN,,,
3043,3/23/2003,UNKN,K0241,,,,8,,HHAN,,,
3044,3/23/2003,UNKN,K0103,,,,8,,HP,,,
3045,3/23/2003,7AN222,F6074,,,,8,,AN,,,
3049,3/24/2003,UNKN,K0122,,,,8,,AN,,,
