chaps_id,birthdate,sire,dam,regnum,elecID,regname,sex,sex_date,breed,birth_weight,calving_ease,status,,,,,,
11593,,,,,,,,,,,,,,,,,,
11594,,,,,,,,,,,,,,,,,,
11595,,,,,,,,,,,,,,,,,,
11596,,,,,,,,,,,,,,,,,,
11597,,,,,,,,,,,,,,,,,,
11598,,,,,,,,,,,,,,,,,,
11599,,,,,,,,,,,,,,,,,,
11600,,,,,,,,,,,,,,,,,,
11601,,,,,,,,,,,,,,,,,,
11602,,,,,,,,,,,,,,,,,,
11603,,,,,,,,,,,,,,,,,,
11604,,,,,,,,,,,,,,,,,,
11605,,,,,,,,,,,,,,,,,,
11606,,,,,,,,,,,,,,,,,,
11607,,,,,,,,,,,,,,,,,,
11608,,,,,,,,,,,,,,,,,,
11609,,,,,,,,,,,,,,,,,,
11610,,,,,,,,,,,,,,,,,,
11611,,,,,,,,,,,,,,,,,,
11612,,,,,,,,,,,,,,,,,,
11613,,,,,,,,,,,,,,,,,,
11614,,,,,,,,,,,,,,,,,,
11708,3/21/1978,RCNROGI4,RCNXARM,95647,,,,,AR,,,,,,,,,
11709,5/4/1974,RRRBURKE,MDGLNRC,66267,,,,,AR,,,,,,,,,
11710,3/15/1975,ROCKYMTN,,73399,,,,,AR,,,,,,,,,
11711,,,,,,,,,,,,,,,,,,
11712,,,,,,,,,,,,,,,,,,
11713,,,,,,,,,,,,,,,,,,
11714,,,,,,,,,,,,,,,,,,
11715,,,,,,,,,,,,,,,,,,
11716,,,,,,,,,,,,,,,,,,
11717,,,,,,,,,,,,,,,,,,
11718,,,,,,,,,,,,,,,,,,
11719,,,,,,,,,,,,,,,,,,
11720,,,,,,,,,,,,,,,,,,
11721,,,,,,,,,,,,,,,,,,
11722,,,,,,,,,,,,,,,,,,
11723,,,,,,,,,,,,,,,,,,
11724,,,,,,,,,,,,,,,,,,
11725,,,,,,,,,,,,,,,,,,
11726,,,,,,,,,,,,,,,,,,
11727,,,,,,,,,,,,,,,,,,
11728,,,,,,,,,,,,,,,,,,
11729,,,,,,,,,,,,,,,,,,
11730,,,,,,,,,,,,,,,,,,
11731,,,,,,,,,,,,,,,,,,
11732,,,,,,,,,,,,,,,,,,
11733,,,,,,,,,,,,,,,,,,
11734,,,,,,,,,,,,,,,,,,
11735,,,,,,,,,,,,,,,,,,
11736,,,,,,,,,,,,,,,,,,
11737,,,,,,,,,,,,,,,,,,
11738,,,,,,,,,,,,,,,,,,
11739,,,,,,,,,,,,,,,,,,
11740,,,,,,,,,,,,,,,,,,
11741,,,,,,,,,,,,,,,,,,
11742,,,,,,,,,,,,,,,,,,
11743,,,,,,,,,,,,,,,,,,
11744,,,,,,,,,,,,,,,,,,
11745,,,,,,,,,,,,,,,,,,
11746,,,,,,,,,,,,,,,,,,
11747,,,,,,,,,,,,,,,,,,
11748,,,,,,,,,,,,,,,,,,
11749,,,,,,,,,,,,,,,,,,
11750,,,,,,,,,,,,,,,,,,
11751,,,,,,,,,,,,,,,,,,
11752,,,,,,,,,,,,,,,,,,
11753,,,,,,,,,,,,,,,,,,
11754,,,,,,,,,,,,,,,,,,
11755,,,,,,,,,,,,,,,,,,
11802,,PSPOWER,,10830647,,SUMMITCREST AIRN U044,,,AN,,,,,,,,,
11803,,,,,,,,,,,,,,,,,,
11804,,,,,,,,,,,,,,,,,,
11805,,,,,,,,,,,,,,,,,,
11806,,,,,,,,,,,,,,,,,,
11807,,,,,,,,,,,,,,,,,,
11808,,,,,,,,,,,,,,,,,,
11809,,,,,,,,,,,,,,,,,,
11810,,,,,,,,,,,,,,,,,,
11811,,,,,,,,,,,,,,,,,,
11812,,,,,,,,,,,,,,,,,,
11813,,,,,,,,,,,,,,,,,,
11814,,,,,,,,,,,,,,,,,,
11815,,,,,,,,,,,,,,,,,,
11816,,,,,,,,,,,,,,,,,,
11817,,,,,,,,,,,,,,,,,,
11818,,,,,,,,,,,,,,,,,,
11819,,,,,,,,,,,,,,,,,,
11820,,,,,,,,,,,,,,,,,,
11821,,,,,,,,,,,,,,,,,,
11822,,,,,,,,,,,,,,,,,,
11823,,,,,,,,,,,,,,,,,,
11824,,,,,,,,,,,,,,,,,,
11825,,,,,,,,,,,,,,,,,,
11826,,,,,,,,,,,,,,,,,,
11827,,,,,,,,,,,,,,,,,,
11828,,,,,,,,,,,,,,,,,,
11829,,,,,,,,,,,,,,,,,,
11830,,,,,,,,,,,,,,,,,,
11831,,,,,,,,,,,,,,,,,,
11832,,,,,,,,,,,,,,,,,,
11833,,,,,,,,,,,,,,,,,,
11834,,,,,,,,,,,,,,,,,,
11835,,,,,,,,,,,,,,,,,,
11836,,,,,,,,,,,,,,,,,,
11837,,,,,,,,,,,,,,,,,,
11838,,,,,,,,,,,,,,,,,,
11839,,,,,,,,,,,,,,,,,,
11840,,,,,,,,,,,,,,,,,,
11841,,,,,,,,,,,,,,,,,,
11842,,,,,,,,,,,,,,,,,,
11843,,,,,,,,,,,,,,,,,,
11844,,,,,,,,,,,,,,,,,,
11845,,,,,,,,,,,,,,,,,,
11846,,,,,,,,,,,,,,,,,,
11847,,,,,,,,,,,,,,,,,,
11848,,,,,,,,,,,,,,,,,,
11849,,,,,,,,,,,,,,,,,,
11850,,,,,,,,,,,,,,,,,,
11851,,,,,,,,,,,,,,,,,,
11852,,,,,,,,,,,,,,,,,,
11853,,,,,,,,,,,,,,,,,,
11854,,,,,,,,,,,,,,,,,,
11855,,,,,,,,,,,,,,,,,,
11856,,,,,,,,,,,,,,,,,,
11857,,,,,,,,,,,,,,,,,,
11858,,,,,,,,,,,,,,,,,,
11859,,,,,,,,,,,,,,,,,,
11860,,,,,,,,,,,,,,,,,,
11861,,,,,,,,,,,,,,,,,,
11862,,,,,,,,,,,,,,,,,,
11863,,,,,,,,,,,,,,,,,,
11864,,,,,,,,,,,,,,,,,,
11865,,,,,,,,,,,,,,,,,,
11866,,,,,,,,,,,,,,,,,,
11867,,,,,,,,,,,,,,,,,,
11868,,,,,,,,,,,,,,,,,,
11869,,,,,,,,,,,,,,,,,,
11870,,,,,,,,,,,,,,,,,,
11871,,,,,,,,,,,,,,,,,,
11872,,,,,,,,,,,,,,,,,,
11960,,,,,,,,,,,,,,,,,,
11961,,,,,,,,,,,,,,,,,,
11962,,,,,,,,,,,,,,,,,,
11963,,,,,,,,,,,,,,,,,,
11964,,,,,,,,,,,,,,,,,,
11965,,,,,,,,,,,,,,,,,,
11966,,,,,,,,,,,,,,,,,,
11967,,,,,,,,,,,,,,,,,,
11968,,,,,,,,,,,,,,,,,,
11969,,,,,,,,,,,,,,,,,,
11970,,,,,,,,,,,,,,,,,,
11971,,,,,,,,,,,,,,,,,,
11972,,,,,,,,,,,,,,,,,,
11973,,,,,,,,,,,,,,,,,,
11974,,,,,,,,,,,,,,,,,,
11975,,,,,,,,,,,,,,,,,,
11976,,,,,,,,,,,,,,,,,,
11977,,,,,,,,,,,,,,,,,,
11978,,,,,,,,,,,,,,,,,,
11979,,,,,,,,,,,,,,,,,,
11980,,,,,,,,,,,,,,,,,,
11981,,,,,,,,,,,,,,,,,,
11982,,,,,,,,,,,,,,,,,,
11983,,,,,,,,,,,,,,,,,,
11984,,,,,,,,,,,,,,,,,,
11985,,,,,,,,,,,,,,,,,,
11986,,,,,,,,,,,,,,,,,,
11987,,,,,,,,,,,,,,,,,,
11988,,,,,,,,,,,,,,,,,,
11989,,,,,,,,,,,,,,,,,,
11990,,,,,,,,,,,,,,,,,,
11991,,,,,,,,,,,,,,,,,,
11992,1/1/1986,Unknown,,,,,,,ANHH,,,,,,,,,
11993,,,,,,,,,,,,,,,,,,
11994,,,,,,,,,,,,,,,,,,
11995,,,,,,,,,,,,,,,,,,
11996,,,,,,,,,,,,,,,,,,
11997,,,,,,,,,,,,,,,,,,
11998,,,,,,,,,,,,,,,,,,
11999,,,,,,,,,,,,,,,,,,
12000,,,,,,,,,,,,,,,,,,
12001,,,,,,,,,,,,,,,,,,
12002,,,,,,,,,,,,,,,,,,
12003,,,,,,,,,,,,,,,,,,
12004,,,,,,,,,,,,,,,,,,
12005,,,,,,,,,,,,,,,,,,
12006,,,,,,,,,,,,,,,,,,
12007,1/1/1986,Unknown,,,,,,,ANHH,,,,,,,,,
12008,,,,,,,,,,,,,,,,,,
12009,,,,,,,,,,,,,,,,,,
12010,,,,,,,,,,,,,,,,,,
12011,,,,,,,,,,,,,,,,,,
12012,,,,,,,,,,,,,,,,,,
12013,,,,,,,,,,,,,,,,,,
12014,,,,,,,,,,,,,,,,,,
12015,,,,,,,,,,,,,,,,,,
12016,,,,,,,,,,,,,,,,,,
12017,,,,,,,,,,,,,,,,,,
12018,,,,,,,,,,,,,,,,,,
12019,,,,,,,,,,,,,,,,,,
12020,,,,,,,,,,,,,,,,,,
12021,,,,,,,,,,,,,,,,,,
12022,,,,,,,,,,,,,,,,,,
12023,,,,,,,,,,,,,,,,,,
12024,,,,,,,,,,,,,,,,,,
12025,,,,,,,,,,,,,,,,,,
12026,,,,,,,,,,,,,,,,,,
12027,,,,,,,,,,,,,,,,,,
12028,1/1/1986,Unknown,,,,,,,ANHH,,,,,,,,,
12029,,,,,,,,,,,,,,,,,,
12030,,,,,,,,,,,,,,,,,,
12031,1/1/1986,UnknAN,,,,,,,ANHH,,,,,,,,,
12032,,,,,,,,,,,,,,,,,,
12033,,,,,,,,,,,,,,,,,,
12034,,,,,,,,,,,,,,,,,,
12035,1/1/1986,Unknown,,,,,,,ANHH,,,,,,,,,
12055,4/18/2008,S6032,S6244,,949000000040023,,,,ARLOANAN,,,,,,,,,
12059,2/28/2008,UNKN,,,982000128138501,,,,GV,,,,,,,,,
12060,3/7/2008,UNKN,,,982000128138687,,,,GV,,,,,,,,,
12061,2/26/2008,UNKN,,,982000128138427,,,,GV,,,,,,,,,
12062,2/29/2008,UNKN,,,982000128138350,,,,GV,,,,,,,,,
12063,2/23/2008,UNKN,,,982000128138281,,,,GV,,,,,,,,,
12064,2/26/2008,UNKN,,,982000128138457,,,,GV,,,,,,,,,
12065,2/28/2008,UNKN,,,982000128138731,,,,GV,,,,,,,,,
12066,3/11/2008,UNKN,,,982000128138462,,,,GV,,,,,,,,,
12067,3/7/2008,UNKN,,,982000128138572,,,,GV,,,,,,,,,
12068,3/3/2008,UNKN,,,982000128138763,,,,GV,,,,,,,,,
12069,3/4/2008,UNKN,,,982000128138460,,,,GV,,,,,,,,,
12070,3/1/2008,UNKN,,,982000128138768,,,,GV,,,,,,,,,
12071,3/13/2008,UNKN,,,982000128138682,,,,GV,,,,,,,,,
12072,3/4/2008,UNKN,,,982000128138426,,,,GV,,,,,,,,,
12073,2/27/2008,UNKN,,,982000128138718,,,,GV,,,,,,,,,
12074,,,,,,,,,,,,,,,,,,
12075,,,,,,,,,,,,,,,,,,
12076,,,,,,,,,,,,,,,,,,
12077,,,,,,,,,,,,,,,,,,
12078,,,,,,,,,,,,,,,,,,
12079,,,,,,,,,,,,,,,,,,
12080,,,,,,,,,,,,,,,,,,
12081,,,,,,,,,,,,,,,,,,
12082,,,,,,,,,,,,,,,,,,
12083,1/1/1987,Unknown,,,,,,,SM,,,,,,,,,
12084,,,,,,,,,,,,,,,,,,
12085,,,,,,,,,,,,,,,,,,
12086,,,,,,,,,,,,,,,,,,
12087,,,,,,,,,,,,,,,,,,
12111,3/5/2009,UNKN,,,982000128138407,,,,GV,,,,,,,,,
12112,3/22/2009,UNKN,,,982000128138740,,,,GV,,,,,,,,,
12113,4/17/2009,UNKN,,,982000128138612,,,,GV,,,,,,,,,
12114,3/21/2009,UNKN,,,982000128138666,,,,GV,,,,,,,,,
12115,3/22/2009,UNKN,,,982000128138647,,,,GV,,,,,,,,,
12116,3/18/2009,UNKN,,,982000128138753,,,,GV,,,,,,,,,
12117,3/13/2009,UNKN,,,982000128138528,,,,GV,,,,,,,,,
12118,3/18/2009,UNKN,,,982000128138713,,,,GV,,,,,,,,,
12119,4/5/2009,UNKN,,,982000128138756,,,,GV,,,,,,,,,
12120,3/11/2009,UNKN,,,982000128138563,,,,GV,,,,,,,,,
12121,3/5/2009,UNKN,,,982000128138633,,,,GV,,,,,,,,,
12122,3/7/2009,UNKN,,,982000128138569,,,,GV,,,,,,,,,
12123,3/2/2009,UNKN,,,982000128138641,,,,GV,,,,,,,,,
12124,3/22/2009,UNKN,,,982000128138669,,,,GV,,,,,,,,,
12125,4/8/2009,UNKN,,,982000128138609,,,,GV,,,,,,,,,
12126,3/8/2009,UNKN,,,982000128138599,,,,GV,,,,,,,,,
12127,3/15/2009,UNKN,,,982000128138620,,,,GV,,,,,,,,,
12128,3/20/2009,UNKN,,,982000128138587,,,,GV,,,,,,,,,
12155,,,,,,,,,,,,,,,,,,
12156,,,,,,,,,,,,,,,,,,
12157,,,,,,,,,,,,,,,,,,
12158,,,,,,,,,,,,,,,,,,
12159,,,,,,,,,,,,,,,,,,
12160,,,,,,,,,,,,,,,,,,
12161,,,,,,,,,,,,,,,,,,
12162,,,,,,,,,,,,,,,,,,
12163,,,,,,,,,,,,,,,,,,
12164,1/1/1988,Unknown,,,,,,,ANHH,,,,,,,,,
12165,1/1/1988,Unknown,,,,,,,ANHH,,,,,,,,,
12166,,,,,,,,,,,,,,,,,,
12167,,,,,,,,,,,,,,,,,,
12168,,,,,,,,,,,,,,,,,,
12169,,,,,,,,,,,,,,,,,,
12170,,,,,,,,,,,,,,,,,,
12171,1/1/1988,Unknown,,,,,,,ANHH,,,,,,,,,
12172,,,,,,,,,,,,,,,,,,
12191,3/8/2011,UNKN,,,982000128138434,,,,GV,,,,,,,,,
12192,3/15/2011,UNKN,,,982000128138449,,,,GV,,,,,,,,,
12193,3/16/2011,UNKN,,,982000128138480,,,,GV,,,,,,,,,
12194,3/22/2011,UNKN,,,982000128138424,,,,GV,,,,,,,,,
12195,1/1/1989,Unknown,,,,,,,ANHH,,,,,,,,,
12196,,,,,,,,,,,,,,,,,,
12197,,,,,,,,,,,,,,,,,,
12198,1/1/1989,UnknAN,,,,,,,ANHH,,,,,,,,,
12199,,,,,,,,,,,,,,,,,,
12200,,,,,,,,,,,,,,,,,,
12201,1/1/1989,Unknown,,,,,,,ANHH,,,,,,,,,
12202,1/1/1989,Unknown,,,,,,,ANHH,,,,,,,,,
12203,,,,,,,,,,,,,,,,,,
12204,,,,,,,,,,,,,,,,,,
12205,,,,,,,,,,,,,,,,,,
12206,,,,,,,,,,,,,,,,,,
12207,1/1/1989,UnknAN,,,,,,,ANHH,,,,,,,,,
12208,1/1/1989,UnknAN,,,,,,,ANHH,,,,,,,,,
12209,,,,,,,,,,,,,,,,,,
12210,,,,,,,,,,,,,,,,,,
12211,1/1/1989,Unknown,,,,,,,ANHH,,,,,,,,,
12212,,,,,,,,,,,,,,,,,,
12213,,,,,,,,,,,,,,,,,,
12214,,,,,,,,,,,,,,,,,,
12215,,,,,,,,,,,,,,,,,,
12216,,,,,,,,,,,,,,,,,,
12217,,,,,,,,,,,,,,,,,,
12218,,,,,,,,,,,,,,,,,,
12219,,,,,,,,,,,,,,,,,,
12220,,,,,,,,,,,,,,,,,,
12221,1/1/1990,UnknAN,,,,,,,ANHH,,,,,,,,,
12222,,,,,,,,,,,,,,,,,,
12223,1/1/1990,UnknAN,,,,,,,ANHH,,,,,,,,,
12224,,,,,,,,,,,,,,,,,,
12225,1/1/1990,UnknAN,,,,,,,ANHH,,,,,,,,,
12226,1/1/1990,Unknown,,,,,,,ANHH,,,,,,,,,
12227,,,,,,,,,,,,,,,,,,
12228,,,,,,,,,,,,,,,,,,
12229,,,,,,,,,,,,,,,,,,
12230,,,,,,,,,,,,,,,,,,
12231,1/1/1990,UnknAN,,,,,,,ANHH,,,,,,,,,
12232,,,,,,,,,,,,,,,,,,
12233,,,,,,,,,,,,,,,,,,
12234,,,,,,,,,,,,,,,,,,
12235,,,,,,,,,,,,,,,,,,
12236,,,,,,,,,,,,,,,,,,
12237,,,,,,,,,,,,,,,,,,
12238,,,,,,,,,,,,,,,,,,
12239,1/1/1990,UnknAN,,,,,,,ANHH,,,,,,,,,
12240,,,,,,,,,,,,,,,,,,
12241,1/1/1990,Unknown,,,,,,,ANHH,,,,,,,,,
12242,1/1/1990,UnknAN,,,,,,,ANHH,,,,,,,,,
12243,1/1/1990,Unknown,,,,,,,ANHH,,,,,,,,,
